For each of the original names, this files finds
the most similiar counterpart in the new names dataset using the LCS algorithm,
a sequence similarity algorithm, and
finding any new names such that the new name is a subset of the original name or
the original name is a subset of the new name.Original Name: New Name (LCS), New Name (Sequence Similarity), [Subset Names]
Skylin: Anielina, Lakina, []
Rafael: Marianua, Araly, []
Ahtziry: Lalira, Maray, []
Paiton: Marianua, Caroon, []
Shawn: Marresha, Vosha, []
Letty: Natletta, Natletta, []
Jaidyn: Jaclilyn, Jaclilyn, []
Shanteria: Lasharia, Lasharia, []
Layan: Sayana, Kayan, []
Mardell: Nardeelle, Nardeelle, []
Kalayah: Alariah, Laleya, []
Joline: Domelinea, Koliee, []
Cesar: Marresha, Lesla, []
Xitlalic: Ellaline, Alielic, []
Laronda: Alanda, Alanda, []
Jaretzy: Narely, Narely, []
Caidence: Canilee, Lailen, []
Raniyah: Sianiyah, Sianiyah, []
Nico: Anielina, Santi, []
Elianna: Anielina, Anielina, []
Poppy: Koley, Koley, []
Genoveva: Domelinea, Algena, []
Ashlyn: Karelynn, Kathnyn, []
Alva: Lalira, Dliva, []
Saniah: Sianiyah, Sianiyah, []
Lenora: Algena, Algena, []
Sarrah: Marresha, Marra, []
Noemi: Anielina, Anieli, []
Annel: Hanell, Hanell, []
Jisel: Risela, Risela, []
Wednesday: Zenda, Zenda, []
Shelsea: Reelea, Reelea, []
Lawanda: Alanda, Alanda, []
Luvenia: Cenisha, Algena, []
Ossie: Koliee, Koliee, []
Jenesis: Cenisha, Cenisha, []
Spring: Marianua, Ririna, []
Virgie: Dilanarie, Jarie, []
Myah: Samah, Samah, []
Clio: Jaclilyn, Jaclilyn, []
Galilee: Canilee, Canilee, []
Chandni: Shanni, Shanni, []
Aavya: Marianua, Maray, []
Sueann: Carsiean, Carsiean, []
Leasia: Carsiean, Alania, []
Jacie: Sharite, Jarie, []
Zyana: Sayana, Sayana, []
Deshawn: Marresha, Cenisha, []
Lucca: Guida, Auha, []
Katerin: Lateline, Katrin, []
Nakeya: Kameya, Kameya, []
Nellie: Anieline, Hanell, []
Shanna: Sharnnna, Shannay, []
Joanna: Daranina, Layanna, []
Lillyan: Jaclilyn, Jaclilyn, []
Madalyn: Karelynn, Karelynn, []
Lavern: Marianua, Karer, []
Paris: Marissia, Marissia, []
Juno: Auanee, Auanee, []
Valarie: Dilanarie, Jarie, []
Celine: Anieline, Delinee, []
Dulce: Nardeelle, Nardeelle, []
Malia: Lalira, Lalira, []
Ania: Kanisa, Kanisa, [, Anania, Alania]
Myrka: Kameya, Kameya, []
Trenell: Nardeelle, Nardeelle, []
Clarisa: Alariah, Alariah, []
Carlota: Karila, Karila, []
Jamileth: Canilee, Samita, []
Ramonita: Samita, Samita, []
Nabiha: Sonisha, Anaria, []
Lavon: Caroon, Caroon, []
Kao: Caroon, Naka, []
Jaelyn: Karelynn, Karelynn, []
Birtha: Mariarita, Micha, []
Sherron: Sherrila, Sherrila, []
Gertrude: Betlande, Betlande, []
Destiny: Anielina, Korden, []
Agnes: Janesta, Janesta, []
Bryana: Marianua, Hrana, []
Nubia: Anbria, Anbria, []
Voncille: Canilee, Kille, []
Xyla: Lalira, Alai, []
Brynne: Karelynn, Karelynn, []
Risa: Lerisa, Lerisa, [, Lerisa]
Catelynn: Karelynn, Karelynn, []
Viola: Anielina, Karila, []
Kayra: Marianua, Marra, []
Elenora: Anielina, Reelea, []
Kynsley: Canilee, Koley, []
Porcha: Marresha, Vosha, []
Buffie: Guida, Tie, []
Shakima: Lasharia, Lasharia, []
Cambree: Carlelle, Barlee, []
Leonarda: Zenda, Zenda, []
Tammara: Ranara, Ranara, []
Delicia: Anielina, Licria, []
Sunday: Guida, Guida, []
Felica: Anielina, Zamelia, []
Erendira: Rerena, Rerena, []
Otelia: Domelinea, Domelinea, []
Tabetha: Kathari, Kathah, []
Micaiah: Sianiyah, Licria, []
Rachal: Mariahena, Araly, []
Calli: Carlli, Carlli, []
Kandace: Alanda, Alanda, []
Lianna: Larianna, Larianna, []
Kaelee: Janelee, Janelee, []
Hazle: Sharite, Laylee, []
Aleya: Laleya, Laleya, [, Laleya]
Telisha: Cenisha, Cenisha, []
Dymond: Zenda, Zenda, []
Contessa: Sonisha, Sonisha, []
Lucy: Narely, Araly, []
Wynell: Hanell, Hanell, []
Bonnie: Anielina, Anani, []
Deirdra: Lerria, Marra, []
Alica: Lalira, Lalira, []
Addisyn: Jaclilyn, Jamesyn, []
Reta: Karretta, Karretta, []
Sunshine: Anieline, Anieline, []
Naeemah: Samah, Samah, []
Birtie: Dilanarie, Martiea, []
Landri: Dilanarie, Alanda, []
Payson: Karelynn, Kayan, []
Latia: Alariah, Alania, []
Aashna: Mariahena, Sayana, []
Christie: Sharite, Sharite, []
Rayonna: Daranina, Layanna, []
Sheyenne: Karelynn, Delene, []
Bianey: Marianee, Kaney, []
Nazia: Anaria, Anaria, []
Ayannah: Layanna, Layanna, []
Venetia: Anielina, Cenisha, []
Justice: Natrice, Natrice, []
Jeanette: Marianette, Marianette, []
Omie: Domelinea, Domelinea, []
Joelle: Daolelle, Daolelle, []
Tangela: Anielina, Hanell, []
Jadore: Nadoey, Nadoey, []
Layal: Marali, Kayan, []
Mardi: Marianua, Jarie, []
Yazlin: Ellaline, Aralina, []
Elyse: Narely, Narely, []
Timi: Sinmie, Sinmie, []
Shakayla: Shakiyah, Shannay, []
Keniya: Makenia, Makenia, []
Aarna: Marianua, Sayana, []
Dori: Marianua, Jarie, []
Arleth: Marresha, Barlee, []
Justyce: Markeste, Natrice, []
Maryanne: Karelynn, Layanna, []
Joyce: Marrice, Koley, []
Angelina: Anielina, Anielina, []
Noeli: Anielina, Anieli, []
Thais: Kathari, Kathari, []
Fredricka: Kareria, Kareria, []
Bentlee: Canilee, Canilee, []
Leigha: Cenisha, Cenisha, []
Crysta: Marresha, Lerisa, []
Solei: Cleoli, Koley, []
Maleigha: Lalira, Lalira, []
Kensley: Nenlynn, Nenlynn, []
Glennie: Dilanarie, Delene, []
Shante: Sharite, Sharite, []
Shakiyla: Shakiyah, Shakiyah, []
Genell: Hanell, Hanell, []
Lyzette: Natletta, Korette, []
Corrie: Marrice, Marrie, []
Ivanna: Larianna, Larianna, []
Stavroula: Marianua, Karila, []
Nicollette: Canilee, Canilee, []
Rosaline: Ellaline, Aralina, []
Anaid: Dilanarie, Santi, []
Anoushka: Sanisha, Sanisha, []
Elidia: Anielina, Zamelia, []
Hana: Sharnnna, Phanisa, [, Larhana]
Amberlee: Carlelle, Barlee, []
Alnisa: Kanisa, Kanisa, []
Kalena: Natletta, Lailen, []
Neisha: Sonisha, Sonisha, []
Honora: Sonisha, Anaria, []
Twana: Marianua, Hrana, []
Tarrah: Marresha, Marra, []
Avital: Samita, Samita, []
Maribelle: Carielle, Carielle, []
Chau: Micha, Micha, []
Nashla: Marresha, Sonisha, []
Karlee: Carlelle, Barlee, []
Ily: Jaclilyn, Jaclilyn, [, Jaclilyn]
Nataliya: Lalira, Lalira, []
Senaida: Zenda, Zenda, []
Eryn: Karelynn, Keyna, []
Teal: Natletta, Martiea, []
Passion: Carsiean, Carsiean, []
Pandora: Alanda, Alanda, []
Nevada: Eevanay, Eevanay, []
Sunita: Guida, Guida, []
Azia: Marianua, Taria, []
Pearly: Narely, Narely, []
Lorien: Korden, Korden, []
Zaina: Marianua, Lakina, []
Gale: Canilee, Laylee, []
Samaria: Mariarita, Taria, []
Monae: Sonisha, Amniea, []
Lakesha: Marresha, Laiesha, []
Dayla: Lalira, Kayan, []
Miliani: Dilanarie, Dilanarie, []
Avalyn: Karelynn, Karelynn, []
Emmaly: Narely, Araly, []
See: Canilee, Laylee, []
Earnest: Marianette, Janesta, []
Itzia: Anielina, Samita, []
Kaidence: Canilee, Lailen, []
Caroll: Carlelle, Carlli, []
Shani: Shanni, Shanni, []
Isabell: Carlelle, Hanell, []
Tawni: Canilee, Anani, []
Ilda: Guida, Guida, []
Sarahi: Marali, Marali, []
Kym: Shakiyah, Shakiyah, []
Reola: Aariela, Aariela, []
Mandy: Alanda, Saman, []
Dora: Guida, Guida, []
Azalea: Natletta, Laleya, []
Topanga: Marianua, Hrana, []
Neyda: Shaneya, Shaneya, []
Laurie: Dilanarie, Jarie, []
Chantay: Shannay, Shannay, []
Maral: Marali, Marali, []
Trang: Marianua, Hrana, []
Martina: Marianua, Martiea, []
Brailynn: Karelynn, Karelynn, []
Lavenia: Makenia, Alania, []
Chava: Sharnnna, Micha, []
Monet: Korette, Amniea, []
Serinity: Mariarita, Marianie, []
Asiya: Carsiean, Carsiean, []
Daija: Marianua, Taria, []
Aziza: Marianua, Taria, []
Shylee: Laylee, Laylee, []
Kenna: Makenia, Makenia, []
Melany: Zamelia, Zamelia, []
Erendida: Rerena, Rerena, []
Havana: Marianua, Sayana, []
Curtis: Auaria, Leris, []
Tish: Sonisha, Sonisha, []
Ilene: Canilee, Lailen, []
Liana: Marianua, Alanda, []
Jaselle: Carlelle, Jamelle, []
Marylin: Marianua, Marali, []
Khayla: Shaneya, Shaneya, []
Lissett: Natletta, Natletta, []
Amiracle: Marialeen, Marialee, []
Zully: Jaclilyn, Jaclilyn, []
Keeli: Aneeli, Aneeli, []
Roseann: Carsiean, Carsiean, []
Nadia: Anaria, Anaria, []
Annabelle: Carlelle, Hanell, []
Tilda: Guida, Guida, []
Payton: Karelynn, Kayan, []
Sunny: Shannay, Shannay, []
Karinna: Larianna, Larianna, []
Ester: Markeste, Markeste, []
Fawn: Marianua, Anan, []
Takiya: Shakiyah, Shakiyah, []
Markayla: Marianua, Maray, []
Jamye: Kameya, Kameya, []
Sela: Risela, Risela, [, Risela]
Tamela: Zamelia, Zamelia, []
Alaiya: Lalira, Alania, []
Malena: Natletta, Lailen, []
Berenis: Cenisha, Leris, []
Kaylene: Laylee, Laylee, []
Iyana: Marianua, Sayana, []
Lucille: Kille, Kille, []
Corinne: Marianee, Darinn, []
Arriana: Marianua, Marianua, []
Rhian: Marianua, Larhana, []
Xin: Marianua, Sinmie, []
Roy: Narely, Maray, []
Ambra: Kamerha, Kamerha, []
Kaden: Karelynn, Ladie, []
Brelynn: Karelynn, Karelynn, []
Lilinoe: Ellaline, Ellaline, []
Mimi: Sinmie, Lima, []
Azucena: Makenia, Makenia, []
Mykayla: Lalira, Kayan, []
Jenea: Domelinea, Zenda, []
Bentley: Betlande, Nenlynn, []
Delynn: Karelynn, Nenlynn, []
Elberta: Natletta, Reelea, []
Fayth: Kathari, Kathah, []
Cleo: Cleoli, Cleoli, []
Caryn: Karelynn, Karelynn, []
Yamile: Canilee, Lailen, []
Shareka: Sharetta, Sharetta, []
Jadah: Samah, Samah, []
Ferne: Betlande, Delene, []
Lexa: Alexandel, Blexa, [, Alexandel, Blexa]
Rogene: Domelinea, Sharoaen, []
September: Martlee, Reelea, []
Yulissa: Marissia, Latissa, []
Leigh: Cleoli, Cleoli, []
Veronica: Sonisha, Deria, []
Berlinda: Anielina, Aralina, []
Keena: Makenia, Rerena, []
Vergie: Sharite, Jarie, []
Janean: Carsiean, Sharnen, []
Haylen: Laylee, Laylee, []
Jermaine: Ellaline, Davinne, []
Mischa: Sonisha, Micha, []
Meliah: Zamelia, Zamelia, []
Tawnee: Canilee, Auanee, []
Brucha: Marianua, Auha, []
Darion: Marianua, Caroon, []
Jannett: Marianette, Marianette, []
Lori: Cleoli, Cleoli, []
Elani: Betlande, Alania, []
Emory: Cleoli, Karer, []
Magali: Marali, Marali, []
Latashia: Kathnia, Kathnia, []
Nashley: Laleya, Laleya, []
Shamecca: Kameya, Kameya, []
Brigitte: Marianette, Marianette, []
Tamica: Zamelia, Camia, []
Asya: Kanisa, Kayan, []
Patti: Jattie, Jattie, []
Tamiya: Kameya, Camia, []
Rayanna: Layanna, Layanna, []
Rosalind: Aralina, Aralina, []
Tawana: Marianua, Sayana, []
Syreeta: Karretta, Layreen, []
Aolani: Daranina, Makani, []
Akilah: Shakiyah, Shakiyah, []
Kera: Karera, Deria, []
Emerald: Kamerha, Kamerha, []
Kaisha: Sanisha, Sanisha, []
Anita: Kanisa, Kanisa, []
Kaliya: Lalira, Lalira, []
Dariyah: Alariah, Alariah, []
Zyriah: Alariah, Alariah, []
Kataleya: Natletta, Laleya, []
Mitsuye: Sharite, Samita, []
Reagan: Carsiean, Argana, []
Makia: Makenia, Lakisa, []
Jayana: Sayana, Sayana, []
Belicia: Anielina, Licria, []
Toshia: Vosha, Vosha, []
Chastelyn: Karelynn, Karelynn, []
Kamani: Daranina, Saman, []
Kaiah: Alariah, Alariah, []
Kaylani: Sayana, Kayan, []
Sirena: Anielina, Ririna, []
Frances: Marianee, Janesta, []
Lynell: Carlelle, Hanell, []
Zelie: Anieline, Delinee, []
Ciera: Lalira, Aliea, []
Shaquetta: Sharetta, Sharetta, []
Aulani: Daranina, Makani, []
Jalissa: Marissia, Latissa, []
Radha: Mariahena, Hrana, []
Honesti: Janesta, Doneli, []
Chee: Macelen, Macelen, []
Margarette: Marianette, Marianette, []
Leshia: Marresha, Cenisha, []
Ariela: Aariela, Aariela, [, Aariela]
Tova: Kathari, Vosha, []
Laniyah: Sianiyah, Sianiyah, []
Kaeley: Narely, Narely, []
Lakshmi: Lasharia, Alai, []
Sharie: Sharite, Sharite, []
Nelva: Anielina, Anielina, []
Raisa: Kanisa, Kanisa, []
Carleigh: Marali, Marali, []
Mariska: Marissia, Taria, []
Paisley: Canilee, Lailen, []
Era: Karera, Deria, [, Karera]
Leighton: Cleoli, Cleoli, []
Avianna: Larianna, Larianna, []
Celinda: Anielina, Zenda, []
Bayleigh: Laylee, Laylee, []
Aiko: Samika, Samika, []
Crystina: Marianua, Ririna, []
Peggy: Narely, Koley, []
Kassidi: Marissia, Marissia, []
Dhriti: Sharite, Sharite, []
Jaleesa: Kalesza, Kalesza, []
Taina: Marianua, Lakina, []
Kendyll: Alexandel, Zenda, []
Angele: Janelee, Janelee, []
Kennedy: Zenda, Zenda, []
Shantell: Hanell, Hanell, []
Basya: Kanisa, Kayan, []
Flavia: Alariah, Alania, []
Karsyn: Karelynn, Jamesyn, []
Annamaria: Anaria, Anaria, []
Kaydance: Sayana, Kayan, []
Kenisha: Cenisha, Cenisha, []
Anabel: Hanell, Hanell, []
Chastity: Sharite, Sharite, []
Louann: Karelynn, Shanni, []
Chelsee: Janelee, Delene, []
Rosebud: Carsiean, Carsiean, []
Gizel: Anielina, Aliela, []
Kasha: Marresha, Sanisha, []
Dian: Marianua, Rianua, []
Celestine: Anieline, Delene, []
Tanya: Sianiyah, Shaneya, []
Jodene: Korden, Korden, []
Lani: Dilanarie, Alania, [, Alania]
Pauletta: Natletta, Natletta, []
Sophya: Marresha, Vosha, []
Kadie: Ladie, Ladie, []
Cotina: Domelinea, Domelinea, []
Sherina: Lasharia, Lasharia, []
Jelena: Anielina, Reelea, []
Zora: Marianua, Vosha, []
Shirleen: Marialeen, Marialeen, []
Kamrynn: Karelynn, Karelynn, []
Hermelinda: Domelinea, Domelinea, []
Mahogany: Kathnyn, Kathnyn, []
Shamekia: Zamelia, Zamelia, []
Shirlene: Canilee, Barlee, []
Earline: Ellaline, Delinee, []
Gianna: Larianna, Larianna, []
Rosita: Carsiean, Carsiean, []
Memory: Kameya, Kameya, []
Liah: Alariah, Alariah, []
Georgene: Korden, Korden, []
Cate: Sharite, Hatrie, []
Austin: Carsiean, Katrin, []
Joane: Canilee, Kaney, []
Keely: Narely, Narely, []
Lakita: Samita, Samita, []
Logan: Alanda, Alanda, []
Djuna: Guida, Anan, []
Jalynn: Karelynn, Karelynn, []
Miyoko: Samika, Samika, []
Shaleen: Marialeen, Marialeen, []
Batsheva: Kathari, Kathah, []
Josselin: Domelinea, Domelinea, []
Vickey: Marrice, Kacke, []
Hettie: Korette, Jattie, []
Alayjah: Alariah, Alariah, []
Joselin: Domelinea, Domelinea, []
Nilda: Anielina, Anielina, []
Janeth: Marianette, Janesta, []
Danelle: Carlelle, Hanell, []
Abra: Marianua, Maray, []
Giada: Guida, Guida, []
Jonnie: Anielina, Anani, []
Loy: Cleoli, Araly, []
Tiare: Dilanarie, Karer, []
Olean: Domelinea, Aliea, []
Layna: Alanda, Alanda, []
Finleigh: Sianiyah, Sianiyah, []
Ebone: Betlande, Delene, []
Dannia: Kanisa, Kanisa, []
Carylon: Karelynn, Caroon, []
Jayla: Lalira, Kayan, []
Bronte: Marianette, Dlbre, []
Kaliana: Marianua, Aralina, []
Ninfa: Anielina, Anielina, []
Alexxa: Natletta, Blexa, []
Bellah: Lellah, Lellah, []
Nikki: Anielina, Anieli, []
Harli: Sharite, Marali, []
Sinead: Carsiean, Carsiean, []
Cayla: Lalira, Kayan, []
Sheronda: Zenda, Zenda, []
Lashawna: Lasharia, Larhana, []
Kimberlynn: Karelynn, Nenlynn, []
Luz: Kalesza, Kalesza, []
Zakiyah: Shakiyah, Shakiyah, []
Anetra: Janesta, Janesta, []
Lyric: Marrice, Marrice, []
Oneida: Anielina, Doneli, []
Jodie: Koliee, Ladie, []
Louella: Carlelle, Aliela, []
Geneva: Domelinea, Algena, []
Adalynne: Karelynn, Karelynn, []
Marilynn: Karelynn, Karelynn, []
Taelynn: Karelynn, Karelynn, []
Kaycie: Sharite, Jarie, []
Mara: Marianua, Maray, []
Kathryn: Kathnyn, Kathnyn, []
Annelise: Janelee, Janelee, []
Mari: Marianua, Jarie, []
Ray: Maray, Maray, [, Maray]
Kashvi: Lasharia, Lasharia, []
Lucina: Anielina, Aralina, []
Kinslee: Canilee, Canilee, []
Phoebe: Koliee, Koliee, []
Jeraldine: Ellaline, Aralina, []
Faviola: Karila, Karila, []
Zaneta: Janesta, Janesta, []
Tameshia: Marresha, Zamelia, []
Kynzlee: Canilee, Laylee, []
Ivey: Narely, Tie, []
Miryam: Lalira, Camia, []
Stephen: Ateleen, Ateleen, []
Jackson: Caroon, Kacke, []
Jacquline: Ellaline, Ellaline, []
Shavone: Davinne, Davinne, []
Avelina: Anielina, Zamelia, []
Xiana: Marianua, Rianua, []
Maryssa: Marissia, Marissia, []
Grisel: Dariel, Dariel, []
Medina: Domelinea, Domelinea, []
Araceli: Marali, Marali, []
Kyara: Marianua, Maray, []
Neha: Anielina, Amniea, []
Sharlene: Carlelle, Barlee, []
Nida: Guida, Guida, []
Cameron: Caroon, Caroon, []
Steffany: Carsiean, Eevanay, []
Sariya: Lasharia, Taria, []
Armando: Kariarnd, Saman, []
Eleanora: Anielina, Alanda, []
Amyah: Samah, Samah, []
Tonette: Korette, Korette, []
Alysse: Narely, Araly, []
Ima: Lima, Lima, [, Lima]
Avigayil: Mariarita, Marianie, []
Marcie: Sharite, Jarie, []
Hadeel: Nardeelle, Jadeel, []
Janae: Dilanarie, Hrana, []
Francia: Daranina, Daranina, []
Kena: Makenia, Makenia, []
Astrid: Kathari, Hatrie, []
Nadiya: Anaria, Anaria, []
Franchesca: Janesta, Janesta, []
Kathlene: Martlee, Martlee, []
Yanelli: Hanell, Hanell, []
Mya: Kameya, Kameya, []
Gracy: Maray, Maray, []
Sherlene: Delene, Delene, []
Janayah: Sianiyah, Sanarah, []
Ambria: Marianua, Taria, []
Kelcie: Anieline, Delinee, []
Hideko: Sharite, Sharite, []
Jamiah: Samah, Samah, []
Leslie: Cleoli, Cleoli, []
Kamyra: Kameya, Kameya, []
Latrece: Natrice, Natrice, []
Nidia: Anielina, Anielina, []
Jerilynn: Karelynn, Nenlynn, []
Zakiya: Shakiyah, Shakiyah, []
Tabitha: Kathari, Kathah, []
Macaria: Mariarita, Taria, []
Annalia: Lalira, Lalira, []
Devoiry: Cleoli, Cleoli, []
Dionne: Davinne, Davinne, []
Adriana: Marianua, Marianua, []
Kris: Lerisa, Leris, []
Jazlynne: Karelynn, Karelynn, []
Alexandria: Alexandel, Alexandel, []
Patrizia: Mariarita, Marissia, []
Maelyn: Karelynn, Karelynn, []
Keyana: Sayana, Keyna, []
Tyechia: Kathnia, Kathnia, []
Arly: Narely, Narely, []
Leighann: Shanni, Shanni, []
Louisa: Sonisha, Sonisha, []
Kimora: Lalira, Lima, []
Pearl: Narely, Narely, []
Raechel: Marianee, Marahe, []
Kinlee: Canilee, Canilee, []
Yareli: Narely, Narely, []
Zykeria: Kareria, Deria, []
Johana: Sharnnna, Phanisa, []
Nayla: Lalira, Kayan, []
Shakyra: Lasharia, Lasharia, []
Emerie: Domelinea, Jarie, []
Maya: Kameya, Kayan, []
Heather: Sharite, Kathari, []
Ariza: Marianua, Taria, []
Irene: Anieline, Anieline, []
Ruthanne: Marhanue, Marhanue, []
Tien: Anielina, Hatrie, []
Kiersten: Markeste, Markeste, []
Kahla: Lalira, Lalira, []
Deana: Eevanay, Eevanay, []
Dallas: Lalira, Alles, []
Stephany: Kathnyn, Kathnyn, []
Mai: Marianua, Lima, []
Lisette: Marianette, Koliee, []
Lamya: Kameya, Kameya, []
Emry: Narely, Karer, []
Nan: Anan, Anan, [, Anan, Anania, Anani]
Calie: Ellaline, Larilie, []
Asher: Lasharia, Lasharia, []
Litzy: Jaclilyn, Jaclilyn, []
Norman: Marianua, Anan, []
Chrystal: Sharetta, Sharetta, []
Julieta: Aliea, Aliea, []
Presli: Cleoli, Lesla, []
Faren: Karelynn, Darren, []
Nely: Narely, Kaney, []
Sriya: Lasharia, Lasharia, []
Britanny: Larianna, Larianna, []
Amaryllis: Carlli, Carlli, []
Cher: Sherrila, Sherrila, []
Aleeah: Canilee, Laylee, []
Chevy: Shaneya, Shaneya, []
Maram: Marianua, Maray, []
Lyndia: Alanda, Alanda, []
Ayelet: Carlelle, Laylee, []
Hedwig: Sherrila, Sharei, []
Frimy: Marianua, Lima, []
Meghan: Kamerha, Kamerha, []
Lou: Cleoli, Cleoli, []
Syble: Laylee, Laylee, []
Vincent: Davinne, Davinne, []
Charolette: Sharetta, Sharetta, []
Brownie: Marianie, Marianie, []
Reginae: Marianua, Ririna, []
Sheneka: Domelinea, Shaneya, []
Hillary: Dilanarie, Sherrila, []
Oleta: Natletta, Natletta, []
Maeleigh: Zamelia, Kameli, []
Maxine: Ellaline, Davinne, []
Idalis: Guida, Guida, []
Ngoc: Marianua, Anan, []
Breauna: Marianua, Hrana, []
Emmanuelle: Carlelle, Hanell, []
Skyy: Shakiyah, Jamesyn, []
Janaiya: Sianiyah, Sianiyah, []
Shelby: Narely, Narely, []
Gionna: Larianna, Larianna, []
Chanel: Hanell, Hanell, []
Mahala: Lasharia, Larhana, []
Saoirse: Carsiean, Carsiean, []
Revonda: Zenda, Zenda, []
Leslieann: Carsiean, Carsiean, []
Rashel: Marahe, Marahe, []
Brooklynn: Karelynn, Karelynn, []
Preslee: Carlelle, Barlee, []
Samar: Kathari, Samah, []
Danielle: Carielle, Carielle, []
Yuriko: Auaria, Auaria, []
Syliva: Dliva, Dliva, []
Catina: Marianua, Katrin, []
Mayleigh: Laylee, Laylee, []
Abriella: Aariela, Aariela, []
Shahd: Marresha, Vosha, []
Shonte: Sharite, Doneli, []
Shaylynn: Karelynn, Karelynn, []
Rosanne: Daranina, Davinne, []
Adaline: Ellaline, Ellaline, []
Lara: Alariah, Alariah, []
Jesslyn: Karelynn, Nenlynn, []
Kadee: Nardeelle, Jadeel, []
Daria: Marianua, Taria, []
Medha: Kamerha, Kamerha, []
Aleigha: Lalira, Lalira, []
Scarlette: Marianette, Barlee, []
Chrissy: Marissia, Marissia, []
Rae: Marianee, Marahe, []
Golda: Alanda, Alanda, []
Whitney: Sharite, Sharite, []
Tyrah: Kathah, Kathah, []
Mckinley: Domelinea, Domelinea, []
Adlee: Canilee, Laylee, []
Jeannie: Canilee, Shanni, []
Angeli: Anielina, Hanell, []
Rosamaria: Mariarita, Lasharia, []
Will: Kille, Kille, []
Lexi: Cleoli, Blexa, []
Destany: Betlande, Janesta, []
Lailani: Marianie, Marianie, []
Tristan: Marianua, Lerisa, []
Leisha: Cenisha, Cenisha, []
Twanna: Daranina, Layanna, []
Journee: Marianee, Auanee, []
Bonita: Sonisha, Sonisha, []
Nataly: Narely, Maray, []
Yuritzi: Sharite, Auaria, []
Margery: Narely, Karer, []
Renisha: Cenisha, Cenisha, []
Ireland: Betlande, Betlande, []
Marlyn: Karelynn, Karelynn, []
Alaynna: Karelynn, Layanna, []
Sami: Zamelia, Camia, []
Samara: Ranara, Ranara, []
Darina: Marianua, Taria, []
Vivianne: Davinne, Davinne, []
Maude: Betlande, Ladie, []
Melaina: Domelinea, Domelinea, []
Siyona: Marianua, Keyna, []
Daryn: Karelynn, Karelynn, []
Jennell: Hanell, Hanell, []
Evana: Eevanay, Eevanay, [, Eevanay]
Andree: Canilee, Barlee, []
Naraly: Narely, Maray, []
Shayla: Lasharia, Shaneya, []
Tatum: Marianua, Samah, []
Emery: Kameya, Kameya, []
Asmaa: Lasharia, Lasharia, []
Marlane: Marianee, Marianee, []
Patsy: Kathnyn, Kathnyn, []
Arantza: Marianua, Larhana, []
Gizella: Anielina, Aliela, []
Romaine: Domelinea, Domelinea, []
Lashana: Lasharia, Larhana, []
Aylani: Sayana, Kayan, []
Jocelin: Domelinea, Domelinea, []
Aubrey: Narely, Narely, []
Simone: Ellaline, Sinmie, []
Clover: Macelen, Rayler, []
Tamyra: Kameya, Kameya, []
Eliza: Anielina, Zamelia, []
Taliya: Lalira, Lalira, []
Elaine: Ellaline, Delinee, []
Reatha: Kathari, Kathah, []
Ailee: Canilee, Canilee, []
Emmalee: Canilee, Laylee, []
Nikkia: Anielina, Ranika, []
Ronda: Marianua, Zenda, []
Emili: Cleoli, Cleoli, []
Bettylou: Karretta, Anbert, []
Denia: Cenisha, Cenisha, []
Geraldine: Ellaline, Aralina, []
Hareem: Sharite, Barlee, []
Mavis: Kanisa, Kanisa, []
Charlcie: Sharite, Sharite, []
Aubreigh: Marresha, Sharei, []
Mickayla: Samika, Samika, []
Troy: Narely, Maray, []
Gene: Betlande, Delene, []
Hector: Sharetta, Sharetta, []
Nana: Anania, Anania, []
Clyde: Betlande, Macelen, []
Doreatha: Kathari, Kathah, []
Naliyah: Sianiyah, Sianiyah, []
Anvika: Ranika, Ranika, []
Leia: Cleoli, Aliea, []
Georgeann: Karelynn, Korden, []
Vernice: Marrice, Marrice, []
Maeghan: Marresha, Laiesha, []
Marsha: Marresha, Marresha, []
Rossana: Marianua, Hrana, []
Mansi: Canilee, Santi, []
Yolande: Betlande, Betlande, []
Andres: Marresha, Janesta, []
Tommye: Domelinea, Domelinea, []
Eliany: Anielina, Zamelia, []
Evalyn: Karelynn, Nenlynn, []
Nelly: Hanell, Hanell, []
Shala: Lasharia, Lasharia, []
Naysa: Kanisa, Kayan, []
Sumie: Sinmie, Sinmie, []
Alyana: Sayana, Sayana, []
Rachele: Macelen, Macelen, []
Brystal: Marali, Araly, []
Dolores: Marresha, Koley, []
Dixie: Sinmie, Ladie, []
Genny: Karelynn, Algena, []
Diamond: Kariarnd, Kariarnd, []
Analiz: Marali, Marali, []
Brynnley: Karelynn, Karelynn, []
Karlie: Larilie, Larilie, []
Lillith: Ellaline, Alielic, []
Waunita: Kanisa, Kanisa, []
Yulisa: Guida, Guida, []
